Particle System
3.31679,4.67191,-4.29246
1.03667,3.13803,-1.48209
-3.7866,6.5058,-5.26861
1.18269,0.829013,5.2255
2.09567,1.8141,-5.64314
1.8825,3.69837,7.2787
-2.29097,1.86449,-1.41288
-0.911216,12.9774,-4.07731
0.905584,7.49386,7.8493
3.87563,13.7581,3.57765
3.79062,5.33932,-4.90566
1.18477,3.58632,-1.69382
-4.32754,7.4352,-6.02127
1.35165,0.947443,5.972
2.35763,2.04086,-6.34854
2.11782,4.16067,8.18853
-2.57734,2.09755,-1.58949
-1.02512,14.5996,-4.58697
1.01878,8.43059,8.83047
4.36008,15.4779,4.02486
4.26444,6.00674,-5.51887
1.33286,4.03461,-1.90554
-4.86848,8.3646,-6.77393
1.52061,1.06587,6.7185
2.61959,2.26763,-7.05393
2.35313,4.62297,9.09837
-2.86372,2.33061,-1.7661
-1.13902,16.2218,-5.09664
1.13198,9.36733,9.81163
4.84454,17.1976,4.47206
4.73827,6.67415,-6.13208
1.48096,4.4829,-2.11727
-5.40943,9.294,-7.52659
1.68956,1.1843,7.46501
2.88155,2.49439,-7.75932
2.58844,5.08526,10.0082
-3.15009,2.56367,-1.94271
-1.25292,17.844,-5.6063
1.24518,10.3041,10.7928
5.32899,18.9174,4.91927
5.2121,7.34157,-6.74529
1.62905,4.93119,-2.329
-5.95037,10.2234,-8.27925
1.85852,1.30273,8.21151
3.14351,2.72115,-8.46472
2.82376,5.54756,10.918
-3.43646,2.79673,-2.11932
-1.36682,19.4662,-6.11596
1.35838,11.2408,11.774
5.81344,20.6372,5.36648
5.68592,8.00898,-7.3585
1.77715,5.37948,-2.54073
-6.49131,11.1528,-9.03191
2.02748,1.42116,8.95801
3.40546,2.94791,-9.17011
3.05907,6.00985,11.8279
-3.72283,3.02979,-2.29593
-1.48073,21.0883,-6.62563
1.47157,12.1775,12.7551
6.2979,22.3569,5.81368
6.15975,8.6764,-7.9717
1.92524,5.82777,-2.75245
-7.03225,12.0822,-9.78456
2.19643,1.5396,9.70451
3.66742,3.17468,-9.8755
3.29438,6.47215,12.7377
-4.0092,3.26285,-2.47254
-1.59463,22.7105,-7.13529
1.58477,13.1143,13.7363
6.78235,24.0767,6.26089
6.63358,9.34381,-8.58491
2.07334,6.27606,-2.96418
-7.5732,13.0116,-10.5372
2.36539,1.65803,10.451
3.92938,3.40144,-10.5809
3.52969,6.93445,13.6476
-4.29557,3.49591,-2.64915
-1.70853,24.3327,-7.64495
1.69797,14.051,14.7174
7.26681,25.7964,6.7081
7.1074,10.0112,-9.19812
2.22143,6.72435,-3.17591
-8.11414,13.941,-11.2899
2.53435,1.77646,11.1975
4.19134,3.6282,-11.2863
3.76501,7.39674,14.5574
-4.58195,3.72897,-2.82576
-1.82243,25.9549,-8.15462
1.81117,14.9877,15.6986
7.75126,27.5162,7.1553
7.58123,10.6786,-9.81133
2.36953,7.17264,-3.38763
-8.65508,14.8704,-12.0425
2.7033,1.89489,11.944
4.4533,3.85496,-11.9917
4.00032,7.85904,15.4672
-4.86832,3.96203,-3.00237
-1.93633,27.5771,-8.66428
1.92437,15.9245,16.6798
8.23571,29.236,7.60251
8.05506,11.3461,-10.4245
2.51763,7.62093,-3.59936
-9.19602,15.7998,-12.7952
2.87226,2.01332,12.6905
4.71526,4.08173,-12.6971
4.23563,8.32134,16.3771
-5.15469,4.19509,-3.17898
-2.05024,29.1992,-9.17395
2.03756,16.8612,17.6609
8.72017,30.9557,8.04972
8.52889,12.0135,-11.0377
2.66572,8.06922,-3.81109
-9.73697,16.7292,-13.5479
3.04121,2.13175,13.437
4.97722,4.30849,-13.4025
4.47095,8.78363,17.2869
-5.44106,4.42815,-3.35559
-2.16414,30.8214,-9.68361
2.15076,17.7979,18.6421
9.20462,32.6755,8.49692
9.00271,12.6809,-11.651
2.81382,8.51751,-4.02282
-10.2779,17.6586,-14.3005
3.21017,2.25018,14.1835
5.23918,4.53525,-14.1079
4.70626,9.24593,18.1967
-5.72743,4.66122,-3.5322
-2.27804,32.4436,-10.1933
2.26396,18.7347,19.6233
9.68908,34.3953,8.94413
9.47654,13.3483,-12.2642
2.96191,8.9658,-4.23454
-10.8189,18.588,-15.0532
3.37913,2.36861,14.93
5.50114,4.76201,-14.8133
4.94157,9.70823,19.1066
-6.0138,4.89428,-3.70881
-2.39194,34.0658,-10.7029
2.37716,19.6714,20.6044
10.1735,36.115,9.39133
9.95037,14.0157,-12.8774
3.11001,9.41409,-4.44627
-11.3598,19.5174,-15.8058
3.54808,2.48704,15.6765
5.7631,4.98878,-15.5186
5.17688,10.1705,20.0164
-6.30018,5.12734,-3.88541
-2.50584,35.688,-11.2126
2.49036,20.6081,21.5856
10.658,37.8348,9.83854
10.4242,14.6831,-13.4906
3.2581,9.86238,-4.658
-11.9007,20.4468,-16.5585
3.71704,2.60547,16.423
6.02505,5.21554,-16.224
5.4122,10.6328,20.9263
-6.58655,5.3604,-4.06202
-2.61974,37.3102,-11.7223
2.60356,21.5449,22.5667
11.1424,39.5546,10.2857
10.898,15.3506,-14.1038
3.4062,10.3107,-4.86972
-12.4417,21.3762,-17.3112
3.886,2.7239,17.1695
6.28701,5.4423,-16.9294
5.64751,11.0951,21.8361
-6.87292,5.59346,-4.23863
-2.73365,38.9323,-12.2319
2.71675,22.4816,23.5479
11.6269,41.2743,10.733
11.3719,16.018,-14.717
3.5543,10.759,-5.08145
-12.9826,22.3056,-18.0638
4.05495,2.84233,17.916
6.54897,5.66907,-17.6348
5.88282,11.5574,22.7459
-7.15929,5.82652,-4.41524
-2.84755,40.5545,-12.7416
2.82995,23.4183,24.5291
12.1113,42.9941,11.1802
11.8457,16.6854,-15.3302
3.70239,11.2073,-5.29318
-13.5236,23.235,-18.8165
4.22391,2.96076,18.6625
6.81093,5.89583,-18.3402
6.11814,12.0197,23.6558
-7.44566,6.05958,-4.59185
-2.96145,42.1767,-13.2513
2.94315,24.3551,25.5102
12.5958,44.7138,11.6274
12.3195,17.3528,-15.9434
3.85049,11.6555,-5.50491
-14.0645,24.1644,-19.5691
4.39286,3.07919,19.409
7.07289,6.12259,-19.0456
6.35345,12.482,24.5656
-7.73204,6.29264,-4.76846
-3.07535,43.7989,-13.7609
3.05635,25.2918,26.4914
13.0803,46.4336,12.0746
12.7933,18.0202,-16.5566
3.99858,12.1038,-5.71663
-14.6054,25.0938,-20.3218
4.56182,3.19762,20.1555
7.33485,6.34935,-19.751
6.58876,12.9443,25.4754
-8.01841,6.5257,-4.94507
-3.18925,45.4211,-14.2706
3.16955,26.2285,27.4726
13.5647,48.1534,12.5218
13.2672,18.6876,-17.1698
4.14668,12.5521,-5.92836
-15.1464,26.0232,-21.0744
4.73078,3.31605,20.902
7.59681,6.57612,-20.4564
6.82407,13.4066,26.3853
-8.30478,6.75876,-5.12168
-3.30316,47.0432,-14.7802
3.28274,27.1653,28.4537
14.0492,49.8731,12.969
13.741,19.355,-17.783
4.29477,13.0004,-6.14009
-15.6873,26.9526,-21.8271
4.89973,3.43448,21.6485
7.85877,6.80288,-21.1618
7.05939,13.8689,27.2951
-8.59115,6.99182,-5.29829
-3.41706,48.6654,-15.2899
3.39594,28.102,29.4349
14.5336,51.5929,13.4162
14.2148,20.0225,-18.3962
4.44287,13.4487,-6.35181
-16.2283,27.882,-22.5798
5.06869,3.55291,22.395
8.12073,7.02964,-21.8672
7.2947,14.3312,28.205
-8.87752,7.22488,-5.4749
-3.53096,50.2876,-15.7996
3.50914,29.0387,30.4161
15.0181,53.3127,13.8634
14.6886,20.6899,-19.0094
4.59096,13.897,-6.56354
-16.7692,28.8114,-23.3324
5.23765,3.67134,23.1415
8.38269,7.2564,-22.5726
7.53001,14.7935,29.1148
-9.16389,7.45795,-5.65151
-3.64486,51.9098,-16.3092
3.62234,29.9755,31.3972
15.5025,55.0324,14.3106
15.1625,21.3573,-19.6227
4.73906,14.3453,-6.77527
-17.3102,29.7408,-24.0851
5.4066,3.78977,23.888
8.64465,7.48317,-23.278
7.76533,15.2558,30.0246
-9.45026,7.69101,-5.82812
-3.75876,53.532,-16.8189
3.73554,30.9122,32.3784
15.987,56.7522,14.7578
15.6363,22.0247,-20.2359
4.88716,14.7936,-6.987
-17.8511,30.6702,-24.8377
5.57556,3.9082,24.6345
8.9066,7.70993,-23.9834
8.00064,15.7181,30.9345
-9.73663,7.92407,-6.00473
-3.87266,55.1541,-17.3286
3.84873,31.8489,33.3595
16.4714,58.472,15.205
16.1101,22.6921,-20.8491
5.03525,15.2419,-7.19872
-18.392,31.5996,-25.5904
5.74451,4.02663,25.381
9.16856,7.93669,-24.6888
8.23595,16.1804,31.8443
-10.023,8.15713,-6.18134
-3.98657,56.7763,-17.8382
3.96193,32.7856,34.3407
16.9559,60.1917,15.6522
16.584,23.3595,-21.4623
5.18335,15.6902,-7.41045
-18.933,32.529,-26.3431
5.91347,4.14506,26.1275
9.43052,8.16346,-25.3941
8.47126,16.6427,32.7541
-10.3094,8.39019,-6.35795
-4.10047,58.3985,-18.3479
4.07513,33.7224,35.3219
17.4403,61.9115,16.0994
17.0578,24.027,-22.0755
5.33144,16.1384,-7.62218
-19.4739,33.4584,-27.0957
6.08243,4.26349,26.874
9.69248,8.39022,-26.0995
8.70658,17.105,33.664
-10.5957,8.62325,-6.53456
-4.21437,60.0207,-18.8576
4.18833,34.6591,36.303
17.9248,63.6313,16.5466
17.5316,24.6944,-22.6887
5.47954,16.5867,-7.8339
-20.0149,34.3878,-27.8484
6.25138,4.38193,27.6205
9.95444,8.61698,-26.8049
8.94189,17.5673,34.5738
-10.8821,8.85631,-6.71117
-4.32827,61.6429,-19.3672
4.30153,35.5958,37.2842
18.4092,65.351,16.9938
18.0054,25.3618,-23.3019
5.62763,17.035,-8.04563
-20.5558,35.3172,-28.601
6.42034,4.50036,28.367
10.2164,8.84374,-27.5103
9.1772,18.0296,35.4837
-11.1685,9.08937,-6.88778
-4.44217,63.265,-19.8769
4.41472,36.5326,38.2654
18.8937,67.0708,17.4411
18.4793,26.0292,-23.9151
5.77573,17.4833,-8.25736
-21.0968,36.2466,-29.3537
6.5893,4.61879,29.1135
10.4784,9.07051,-28.2157
9.41251,18.4919,36.3935
-11.4549,9.32243,-7.06439
-4.55608,64.8872,-20.3866
4.52792,37.4693,39.2465
19.3782,68.7906,17.8883
18.9531,26.6966,-24.5283
5.92382,17.9316,-8.46909
-21.6377,37.176,-30.1064
6.75825,4.73722,29.86
10.7403,9.29727,-28.9211
9.64783,18.9542,37.3033
-11.7412,9.55549,-7.241
-4.66998,66.5094,-20.8962
4.64112,38.406,40.2277
19.8626,70.5103,18.3355
19.4269,27.364,-25.1415
6.07192,18.3799,-8.68081
-22.1786,38.1054,-30.859
6.92721,4.85565,30.6065
11.0023,9.52403,-29.6265
9.88314,19.4165,38.2132
-12.0276,9.78855,-7.41761
-4.78388,68.1316,-21.4059
4.75432,39.3428,41.2088
20.3471,72.2301,18.7827
19.9007,28.0315,-25.7547
6.22002,18.8282,-8.89254
-22.7196,39.0348,-31.6117
7.09617,4.97408,31.353
11.2642,9.7508,-30.3319
10.1185,19.8788,39.123
-12.314,10.0216,-7.59422
-4.89778,69.7538,-21.9155
4.86752,40.2795,42.19
20.8315,73.9498,19.2299
20.3746,28.6989,-26.368
6.36811,19.2765,-9.10427
-23.2605,39.9642,-32.3643
7.26512,5.09251,32.0995
11.5262,9.97756,-31.0373
10.3538,20.3411,40.0328
-12.6003,10.2547,-7.77083
-5.01169,71.3759,-22.4252
4.98072,41.2162,43.1712
21.316,75.6696,19.6771
20.8484,29.3663,-26.9812
6.51621,19.7248,-9.316
-23.8015,40.8936,-33.117
7.43408,5.21094,32.846
11.7882,10.2043,-31.7427
10.5891,20.8034,40.9427
-12.8867,10.4877,-7.94744
-5.12559,72.9981,-22.9349
5.09391,42.153,44.1523
21.8004,77.3894,20.1243
21.3222,30.0337,-27.5944
6.6643,20.1731,-9.52772
-24.3424,41.823,-33.8696
7.60303,5.32937,33.5925
12.0501,10.4311,-32.4481
10.8244,21.2656,41.8525
-13.1731,10.7208,-8.12405
-5.23949,74.6203,-23.4445
5.20711,43.0897,45.1335
22.2849,79.1091,20.5715
21.7961,30.7011,-28.2076
6.8124,20.6213,-9.73945
-24.8834,42.7524,-34.6223
7.77199,5.4478,34.339
12.3121,10.6578,-33.1535
11.0597,21.7279,42.7623
-13.4595,10.9539,-8.30066
-5.35339,76.2425,-23.9542
5.32031,44.0264,46.1147
22.7693,80.8289,21.0187
22.2699,31.3685,-28.8208
6.96049,21.0696,-9.95118
-25.4243,43.6818,-35.375
7.94095,5.56623,35.0855
12.574,10.8846,-33.8589
11.295,22.1902,43.6722
-13.7458,11.1869,-8.47727
-5.46729,77.8646,-24.4639
5.43351,44.9632,47.0958
23.2538,82.5487,21.4659
22.7437,32.0359,-29.434
7.10859,21.5179,-10.1629
-25.9653,44.6112,-36.1276
8.1099,5.68466,35.832
12.836,11.1114,-34.5643
11.5303,22.6525,44.582
-14.0322,11.42,-8.65388
-5.5812,79.4868,-24.9735
5.54671,45.8999,48.077
23.7382,84.2684,21.9131
23.2175,32.7034,-30.0472
7.25669,21.9662,-10.3746
-26.5062,45.5406,-36.8803
8.27886,5.80309,36.5785
13.0979,11.3381,-35.2697
11.7656,23.1148,45.4918
-14.3186,11.653,-8.83049
-5.6951,81.109,-25.4832
5.65991,46.8366,49.0581
24.2227,85.9882,22.3603
23.6914,33.3708,-30.6604
7.40478,22.4145,-10.5864
-27.0471,46.47,-37.6329
8.44782,5.92152,37.325
13.3599,11.5649,-35.975
12.001,23.5771,46.4017
-14.6049,11.8861,-9.0071
-5.809,82.7312,-25.9929
5.7731,47.7734,50.0393
24.7071,87.708,22.8075
24.1652,34.0382,-31.2736
7.55288,22.8628,-10.7981
-27.5881,47.3994,-38.3856
8.61677,6.03995,38.0715
13.6219,11.7917,-36.6804
12.2363,24.0394,47.3115
-14.8913,12.1192,-9.18371
-5.9229,84.3533,-26.5025
5.8863,48.7101,51.0205
25.1916,89.4277,23.2547
24.639,34.7056,-31.8868
7.70097,23.3111,-11.0098
-28.129,48.3288,-39.1383
8.78573,6.15838,38.818
13.8838,12.0184,-37.3858
12.4716,24.5017,48.2214
-15.1777,12.3522,-9.36032
-6.0368,85.9755,-27.0122
5.9995,49.6468,52.0016
25.676,91.1475,23.7019
25.1128,35.373,-32.5
7.84907,23.7594,-11.2215
-28.67,49.2582,-39.8909
8.95469,6.27681,39.5645
14.1458,12.2452,-38.0912
12.7069,24.964,49.1312
-15.4641,12.5853,-9.53693
-6.15071,87.5977,-27.5219
6.1127,50.5836,52.9828
26.1605,92.8673,24.1491
25.5867,36.0404,-33.1133
7.99716,24.2077,-11.4333
-29.2109,50.1876,-40.6436
9.12364,6.39525,40.311
14.4077,12.4719,-38.7966
12.9422,25.4263,50.041
-15.7504,12.8183,-9.71354
-6.26461,89.2199,-28.0315
6.2259,51.5203,53.964
26.645,94.587,24.5964
26.0605,36.7079,-33.7265
8.14526,24.656,-11.645
-29.7519,51.117,-41.3962
9.2926,6.51368,41.0575
14.6697,12.6987,-39.502
13.1775,25.8886,50.9509
-16.0368,13.0514,-9.89015
-6.37851,90.8421,-28.5412
6.3391,52.457,54.9451
27.1294,96.3068,25.0436
26.5343,37.3753,-34.3397
8.29335,25.1042,-11.8567
-30.2928,52.0464,-42.1489
9.46156,6.63211,41.804
14.9317,12.9255,-40.2074
13.4128,26.3509,51.8607
-16.3232,13.2845,-10.0668
-6.49241,92.4642,-29.0508
6.45229,53.3938,55.9263
27.6139,98.0266,25.4908
27.0082,38.0427,-34.9529
8.44145,25.5525,-12.0684
-30.8337,52.9758,-42.9016
9.63051,6.75054,42.5505
15.1936,13.1522,-40.9128
13.6481,26.8132,52.7705
-16.6095,13.5175,-10.2434
-6.60631,94.0864,-29.5605
6.56549,54.3305,56.9075
28.0983,99.7463,25.938
27.482,38.7101,-35.5661
8.58955,26.0008,-12.2802
-31.3747,53.9052,-43.6542
9.79947,6.86897,43.297
15.4556,13.379,-41.6182
13.8835,27.2755,53.6804
-16.8959,13.7506,-10.42
-6.72022,95.7086,-30.0702
6.67869,55.2672,57.8886
28.5828,101.466,26.3852
27.9558,39.3775,-36.1793
8.73764,26.4491,-12.4919
-31.9156,54.8346,-44.4069
9.96843,6.9874,44.0435
15.7175,13.6058,-42.3236
14.1188,27.7378,54.5902
-17.1823,13.9836,-10.5966
-6.83412,97.3308,-30.5798
6.79189,56.204,58.8698
29.0672,103.186,26.8324
28.4296,40.0449,-36.7925
8.88574,26.8974,-12.7036
-32.4566,55.764,-45.1595
10.1374,7.10583,44.7901
15.9795,13.8325,-43.029
14.3541,28.2001,55.5
-17.4687,14.2167,-10.7732
-6.94802,98.9529,-31.0895
6.90509,57.1407,59.8509
29.5517,104.906,27.2796
28.9035,40.7123,-37.4057
9.03384,27.3457,-12.9154
-32.9975,56.6934,-45.9122
10.3063,7.22426,45.5366
16.2415,14.0593,-43.7344
14.5894,28.6624,56.4099
-17.755,14.4498,-10.9498
-7.06192,100.575,-31.5992
7.01829,58.0774,60.8321
30.0361,106.625,27.7268
29.3773,41.3798,-38.0189
9.18193,27.794,-13.1271
-33.5385,57.6228,-46.6648
10.4753,7.34269,46.2831
16.5034,14.2861,-44.4398
14.8247,29.1247,57.3197
-18.0414,14.6828,-11.1264
-7.17583,102.197,-32.1088
7.13148,59.0142,61.8133
30.5206,108.345,28.174
29.8511,42.0472,-38.6321
9.33003,28.2423,-13.3388
-34.0794,58.5522,-47.4175
10.6443,7.46112,47.0296
16.7654,14.5128,-45.1452
15.06,29.587,58.2295
-18.3278,14.9159,-11.303
-7.28973,103.819,-32.6185
7.24468,59.9509,62.7944
31.005,110.065,28.6212
30.3249,42.7146,-39.2453
9.47812,28.6906,-13.5505
-34.6203,59.4816,-48.1702
10.8132,7.57955,47.7761
17.0273,14.7396,-45.8506
15.2953,30.0493,59.1394
-18.6141,15.149,-11.4796
-7.40363,105.442,-33.1282
7.35788,60.8876,63.7756
31.4895,111.785,29.0684
30.7988,43.382,-39.8585
9.62622,29.1388,-13.7623
-35.1613,60.411,-48.9228
10.9822,7.69798,48.5226
17.2893,14.9663,-46.556
15.5306,30.5116,60.0492
-18.9005,15.382,-11.6563
-7.51753,107.064,-33.6378
7.47108,61.8244,64.7568
31.9739,113.504,29.5156
31.2726,44.0494,-40.4718
9.77432,29.5871,-13.974
-35.7022,61.3404,-49.6755
11.1511,7.81641,49.2691
17.5513,15.1931,-47.2614
15.766,30.9739,60.9591
-19.1869,15.6151,-11.8329
-7.63143,108.686,-34.1475
7.58428,62.7611,65.7379
32.4584,115.224,29.9628
31.7464,44.7168,-41.085
9.92241,30.0354,-14.1857
-36.2432,62.2698,-50.4281
11.3201,7.93484,50.0156
17.8132,15.4199,-47.9668
16.0013,31.4362,61.8689
-19.4733,15.8481,-12.0095
-7.74534,110.308,-34.6572
7.69747,63.6978,66.7191
32.9428,116.944,30.41
32.2203,45.3843,-41.6982
10.0705,30.4837,-14.3974
-36.7841,63.1992,-51.1808
11.489,8.05327,50.7621
18.0752,15.6466,-48.6722
16.2366,31.8985,62.7787
-19.7596,16.0812,-12.1861
-7.85924,111.93,-35.1668
7.81067,64.6346,67.7002
33.4273,118.664,30.8572
32.6941,46.0517,-42.3114
10.2186,30.932,-14.6092
-37.3251,64.1286,-51.9335
11.658,8.1717,51.5086
18.3371,15.8734,-49.3775
16.4719,32.3608,63.6886
-20.046,16.3143,-12.3627
-7.97314,113.553,-35.6765
7.92387,65.5713,68.6814
33.9118,120.383,31.3045
33.1679,46.7191,-42.9246
10.3667,31.3803,-14.8209
-37.866,65.058,-52.6861
11.827,8.29013,52.2551
18.5991,16.1002,-50.0829
16.7072,32.8231,64.5984
-20.3324,16.5473,-12.5393
-8.08704,115.175,-36.1861
8.03707,66.508,69.6626
34.3962,122.103,31.7517
33.6417,47.3865,-43.5378
10.5148,31.8286,-15.0326
-38.4069,65.9874,-53.4388
11.9959,8.40856,53.0016
18.861,16.3269,-50.7883
16.9425,33.2854,65.5082
-20.6187,16.7804,-12.7159
-8.20094,116.797,-36.6958
8.15027,67.4448,70.6437
34.8807,123.823,32.1989
34.1156,48.0539,-44.151
10.6629,32.2769,-15.2444
-38.9479,66.9168,-54.1914
12.1649,8.52699,53.7481
19.123,16.5537,-51.4937
17.1778,33.7477,66.4181
-20.9051,17.0134,-12.8925
-8.31485,118.419,-37.2055
8.26347,68.3815,71.6249
35.3651,125.543,32.6461
34.5894,48.7213,-44.7642
10.811,32.7252,-15.4561
-39.4888,67.8462,-54.9441
12.3338,8.64542,54.4946
19.385,16.7804,-52.1991
17.4131,34.21,67.3279
-21.1915,17.2465,-13.0691
-8.42875,120.041,-37.7151
8.37666,69.3182,72.6061
35.8496,127.263,33.0933
35.0632,49.3887,-45.3774
10.9591,33.1735,-15.6678
-40.0298,68.7756,-55.6968
12.5028,8.76385,55.2411
19.6469,17.0072,-52.9045
17.6485,34.6723,68.2377
-21.4779,17.4796,-13.2457
-8.54265,121.663,-38.2248
8.48986,70.255,73.5872
36.334,128.982,33.5405
35.537,50.0562,-45.9906
11.1072,33.6218,-15.8795
-40.5707,69.705,-56.4494
12.6717,8.88229,55.9876
19.9089,17.234,-53.6099
17.8838,35.1346,69.1476
-21.7642,17.7126,-13.4224
-8.65655,123.286,-38.7345
8.60306,71.1917,74.5684
36.8185,130.702,33.9877
36.0109,50.7236,-46.6038
11.2553,34.07,-16.0913
-41.1117,70.6344,-57.2021
12.8407,9.00072,56.7341
20.1708,17.4607,-54.3153
18.1191,35.5969,70.0574
-22.0506,17.9457,-13.599
-8.77045,124.908,-39.2441
8.71626,72.1284,75.5495
37.3029,132.422,34.4349
36.4847,51.391,-47.2171
11.4034,34.5183,-16.303
-41.6526,71.5638,-57.9547
13.0096,9.11915,57.4806
20.4328,17.6875,-55.0207
18.3544,36.0592,70.9672
-22.337,18.1787,-13.7756
-8.88436,126.53,-39.7538
8.82946,73.0651,76.5307
37.7874,134.142,34.8821
36.9585,52.0584,-47.8303
11.5515,34.9666,-16.5147
-42.1935,72.4932,-58.7074
13.1786,9.23758,58.2271
20.6948,17.9143,-55.7261
18.5897,36.5214,71.8771
-22.6233,18.4118,-13.9522
-8.99826,128.152,-40.2634
8.94266,74.0019,77.5119
38.2719,135.861,35.3293
37.4324,52.7258,-48.4435
11.6996,35.4149,-16.7264
-42.7345,73.4226,-59.46
13.3476,9.35601,58.9736
20.9567,18.141,-56.4315
18.825,36.9837,72.7869
-22.9097,18.6449,-14.1288
-9.11216,129.774,-40.7731
9.05585,74.9386,78.493
38.7563,137.581,35.7765
37.9062,53.3932,-49.0567
11.8477,35.8632,-16.9382
-43.2754,74.352,-60.2127
13.5165,9.47444,59.7201
21.2187,18.3678,-57.1369
19.0603,37.446,73.6968
-23.1961,18.8779,-14.3054
-9.22606,131.396,-41.2828
9.16905,75.8753,79.4742
39.2408,139.301,36.2237
38.38,54.0607,-49.6699
11.9958,36.3115,-17.1499
-43.8164,75.2814,-60.9654
13.6855,9.59287,60.4666
21.4806,18.5945,-57.8423
19.2957,37.9083,74.6066
-23.4825,19.111,-14.482
-9.33996,133.019,-41.7924
9.28225,76.8121,80.4554
39.7252,141.021,36.6709
38.8538,54.7281,-50.2831
12.1439,36.7598,-17.3616
-44.3573,76.2108,-61.718
13.8544,9.7113,61.2131
21.7426,18.8213,-58.5477
19.531,38.3706,75.5164
-23.7688,19.344,-14.6586
-9.45387,134.641,-42.3021
9.39545,77.7488,81.4365
40.2097,142.74,37.1181
39.3277,55.3955,-50.8963
12.2919,37.2081,-17.5734
-44.8983,77.1402,-62.4707
14.0234,9.82973,61.9596
22.0046,19.0481,-59.2531
19.7663,38.8329,76.4263
-24.0552,19.5771,-14.8352
-9.56777,136.263,-42.8118
9.50865,78.6855,82.4177
40.6941,144.46,37.5653
39.8015,56.0629,-51.5095
12.44,37.6564,-17.7851
-45.4392,78.0696,-63.2233
14.1923,9.94816,62.7061
22.2665,19.2748,-59.9585
20.0016,39.2952,77.3361
-24.3416,19.8102,-15.0118
-9.68167,137.885,-43.3214
9.62185,79.6222,83.3988
41.1786,146.18,38.0125
40.2753,56.7303,-52.1227
12.5881,38.1047,-17.9968
-45.9801,78.999,-63.976
14.3613,10.0666,63.4526
22.5285,19.5016,-60.6639
20.2369,39.7575,78.2459
-24.6279,20.0432,-15.1885
-9.79557,139.507,-43.8311
9.73504,80.559,84.38
41.663,147.9,38.4597
40.7491,57.3977,-52.7359
12.7362,38.553,-18.2085
-46.5211,79.9284,-64.7287
14.5303,10.185,64.1991
22.7904,19.7284,-61.3693
20.4722,40.2198,79.1558
-24.9143,20.2763,-15.3651
-9.90948,141.13,-44.3407
9.84824,81.4957,85.3612
42.1475,149.619,38.9069
41.223,58.0652,-53.3491
12.8843,39.0013,-18.4203
-47.062,80.8578,-65.4813
14.6992,10.3034,64.9456
23.0524,19.9551,-62.0747
20.7075,40.6821,80.0656
-25.2007,20.5094,-15.5417
-10.0234,142.752,-44.8504
9.96144,82.4324,86.3423
42.6319,151.339,39.3541
41.6968,58.7326,-53.9623
13.0324,39.4495,-18.632
-47.603,81.7872,-66.234
14.8682,10.4219,65.6921
23.3144,20.1819,-62.78
20.9428,41.1444,80.9754
-25.4871,20.7424,-15.7183
-10.1373,144.374,-45.3601
10.0746,83.3692,87.3235
43.1164,153.059,39.8013
42.1706,59.4,-54.5756
13.1805,39.8978,-18.8437
-48.1439,82.7166,-66.9866
15.0371,10.5403,66.4386
23.5763,20.4086,-63.4854
21.1782,41.6067,81.8853
